task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
7847,19/10/2005,D,High,Bad,Low,Okay,False,False
6683,10/10/2005,E,Low,Bad,Low,Intermediate,True,False
8918,18/10/2005,C,High,Bad,Average,Great,False,False
820,08/10/2005,E,Low,Great,Low,Exceptional,True,False
1661,21/10/2005,C,Average,Bad,High,Exceptional,False,False
5126,12/10/2005,B,Average,Great,Low,Bad,False,False
23,30/10/2005,C,Low,Great,Low,Exceptional,True,False
3877,08/10/2005,C,Average,Exceptional,Average,Intermediate,True,False
8773,13/10/2005,C,Low,Exceptional,Low,Exceptional,True,True
7330,27/10/2005,D,High,Great,Average,Great,False,True
5751,28/10/2005,B,Low,Okay,Low,Intermediate,True,False
4162,29/10/2005,B,Low,Exceptional,High,Okay,False,False
1645,22/10/2005,C,Average,Okay,Low,Exceptional,False,False
6420,30/10/2005,E,Low,Exceptional,Average,Intermediate,False,False
6330,06/10/2005,E,Low,Exceptional,High,Bad,False,False
1282,07/10/2005,B,Average,Exceptional,Average,Exceptional,True,True
3430,27/10/2005,C,Low,Bad,High,Great,False,False
1440,04/10/2005,E,Average,Okay,Average,Intermediate,True,False
8052,21/10/2005,B,Low,Okay,Low,Exceptional,True,False
3582,28/10/2005,D,Average,Intermediate,Low,Great,False,False
6233,09/10/2005,C,Low,Bad,Average,Intermediate,False,False
2816,19/10/2005,B,Average,Exceptional,Average,Intermediate,True,False
2033,17/10/2005,D,High,Okay,Low,Okay,False,True
8929,14/10/2005,D,Low,Exceptional,Average,Okay,False,False
4670,04/10/2005,A,Average,Exceptional,Average,Bad,True,False
7018,21/10/2005,E,Low,Intermediate,High,Exceptional,False,False
6032,23/10/2005,C,Average,Great,High,Exceptional,False,False
2441,23/10/2005,B,Low,Intermediate,Low,Okay,True,False
9795,17/10/2005,E,Average,Okay,Average,Okay,True,True
8486,08/10/2005,D,High,Intermediate,Average,Intermediate,False,True
52,21/10/2005,B,Low,Intermediate,High,Okay,False,False
8790,05/10/2005,D,Low,Great,Average,Okay,False,False
1967,24/10/2005,A,Average,Bad,High,Bad,False,True
2874,06/10/2005,E,Average,Great,High,Exceptional,False,False
1268,06/10/2005,B,High,Great,Low,Okay,False,False
3149,05/10/2005,E,High,Okay,Low,Bad,False,False
5535,08/10/2005,E,Low,Intermediate,Low,Intermediate,True,True
358,07/10/2005,B,Low,Exceptional,Average,Great,False,False
8905,15/10/2005,A,Average,Bad,Low,Great,False,False
2566,23/10/2005,A,Low,Exceptional,High,Bad,False,False
280,05/10/2005,B,High,Great,High,Exceptional,True,False
6682,18/10/2005,E,Low,Intermediate,Average,Intermediate,False,True
9149,26/10/2005,A,Low,Intermediate,High,Intermediate,False,True
8948,03/10/2005,A,Low,Okay,Average,Okay,False,True
5470,04/10/2005,C,Low,Intermediate,Low,Okay,True,False
3744,19/10/2005,D,Low,Okay,High,Exceptional,False,False
5854,24/10/2005,C,High,Exceptional,High,Exceptional,True,True
8164,24/10/2005,D,Average,Okay,Average,Exceptional,True,False
4283,23/10/2005,D,Average,Okay,Low,Bad,False,False
6408,21/10/2005,B,Low,Intermediate,High,Intermediate,False,True
8776,13/10/2005,A,Average,Exceptional,Low,Intermediate,False,False
4348,25/10/2005,A,Average,Great,High,Intermediate,False,False
1957,24/10/2005,C,Low,Bad,Average,Exceptional,False,False
9786,17/10/2005,D,Average,Okay,Average,Exceptional,True,False
2186,10/10/2005,B,Average,Great,Average,Bad,True,False
9775,22/10/2005,C,High,Bad,Average,Great,False,False
1236,13/10/2005,E,Low,Exceptional,Low,Intermediate,True,False
9351,22/10/2005,A,Average,Okay,Low,Okay,False,True
2924,20/10/2005,C,High,Exceptional,Low,Bad,False,False
6850,08/10/2005,E,Average,Okay,Average,Okay,True,True
9603,17/10/2005,D,High,Okay,High,Great,True,False
4317,29/10/2005,D,Average,Intermediate,Average,Bad,True,False
4204,03/10/2005,E,Low,Intermediate,Average,Intermediate,False,True
7438,02/10/2005,D,High,Great,High,Intermediate,True,False
2312,11/10/2005,B,Low,Okay,Average,Exceptional,False,False
9135,04/10/2005,A,Low,Exceptional,Low,Exceptional,True,True
3831,09/10/2005,A,Average,Okay,High,Okay,False,True
9805,21/10/2005,D,Low,Intermediate,Average,Bad,False,False
225,23/10/2005,B,High,Exceptional,High,Intermediate,True,False
2706,19/10/2005,C,Low,Okay,Low,Exceptional,True,False
1782,14/10/2005,A,Low,Okay,Low,Great,True,False
3710,17/10/2005,C,Average,Exceptional,Low,Okay,False,False
4902,17/10/2005,D,Low,Bad,High,Bad,False,True
3234,13/10/2005,E,Low,Exceptional,Average,Exceptional,False,True
6251,20/10/2005,A,High,Exceptional,High,Great,True,False
7374,03/10/2005,E,Average,Okay,High,Great,False,False
6107,28/10/2005,A,High,Bad,High,Intermediate,True,False
8990,11/10/2005,E,Low,Intermediate,Low,Great,True,False
2427,05/10/2005,C,Low,Intermediate,Average,Great,False,False
1421,30/10/2005,C,High,Bad,Low,Great,False,False
27,06/10/2005,C,Low,Okay,High,Okay,False,True
7938,14/10/2005,B,Low,Exceptional,Average,Exceptional,False,True
7155,10/10/2005,C,High,Great,Low,Exceptional,False,False
9809,23/10/2005,B,Average,Exceptional,Average,Great,True,False
9532,18/10/2005,E,Average,Great,Low,Exceptional,False,False
6235,09/10/2005,C,Low,Okay,High,Okay,False,True
5113,17/10/2005,D,Average,Great,Average,Bad,True,False
6456,20/10/2005,E,High,Great,Average,Exceptional,False,False
5533,15/10/2005,E,Average,Bad,Average,Intermediate,True,False
8002,29/10/2005,E,High,Exceptional,Low,Intermediate,False,False
3031,21/10/2005,E,High,Intermediate,High,Great,True,False
6738,06/10/2005,A,Low,Bad,Average,Great,False,False
2600,19/10/2005,D,Low,Great,High,Okay,False,False
2421,21/10/2005,C,Average,Exceptional,Low,Intermediate,False,False
1982,22/10/2005,E,Low,Bad,High,Okay,False,False
8955,13/10/2005,D,High,Great,High,Great,True,True
9524,30/10/2005,D,Average,Bad,High,Bad,False,True
4334,28/10/2005,B,Low,Okay,Low,Exceptional,True,False
308,08/10/2005,C,Low,Bad,Average,Okay,False,False
3988,05/10/2005,B,Average,Intermediate,High,Okay,False,False
6078,17/10/2005,D,High,Okay,Average,Great,False,False
7214,23/10/2005,E,High,Intermediate,High,Okay,True,False
7574,24/10/2005,B,High,Great,Low,Okay,False,False
7709,05/10/2005,B,High,Bad,High,Exceptional,True,False
7952,15/10/2005,E,Average,Bad,Low,Great,False,False
5968,25/10/2005,A,Low,Great,High,Okay,False,False
4565,20/10/2005,B,Average,Intermediate,High,Great,False,False
3658,22/10/2005,C,Low,Great,High,Exceptional,False,False
8662,11/10/2005,C,High,Exceptional,Average,Okay,False,False
6845,22/10/2005,B,High,Intermediate,High,Okay,True,False
8423,17/10/2005,A,Low,Great,High,Exceptional,False,False
301,04/10/2005,E,Low,Bad,Low,Okay,True,False
480,01/10/2005,B,Low,Bad,Average,Okay,False,False
5490,02/10/2005,D,High,Great,Average,Bad,False,False
8568,03/10/2005,A,High,Bad,High,Bad,True,True
6843,02/10/2005,D,High,Exceptional,High,Bad,True,False
8016,21/10/2005,D,Average,Okay,Average,Bad,True,False
6464,10/10/2005,E,Low,Okay,High,Okay,False,True
5026,16/10/2005,C,Average,Intermediate,Low,Exceptional,False,False
1465,09/10/2005,D,Low,Intermediate,High,Bad,False,False
1449,04/10/2005,B,High,Intermediate,High,Great,True,False
6829,11/10/2005,D,Low,Exceptional,Average,Okay,False,False
8375,20/10/2005,C,Average,Great,High,Intermediate,False,False
8881,21/10/2005,C,High,Bad,Average,Bad,False,True
2740,17/10/2005,E,Low,Okay,Average,Intermediate,False,False
8246,28/10/2005,E,Average,Okay,High,Okay,False,True
8533,27/10/2005,D,High,Bad,Average,Intermediate,False,False
9223,18/10/2005,A,High,Okay,High,Okay,True,True
6913,02/10/2005,C,Average,Okay,Average,Exceptional,True,False
9900,14/10/2005,C,Low,Bad,Low,Okay,True,False
6950,05/10/2005,D,High,Bad,Low,Okay,False,False
6562,02/10/2005,D,High,Great,High,Exceptional,True,False
717,01/10/2005,B,High,Exceptional,Average,Bad,False,False
9353,22/10/2005,B,Low,Bad,Average,Exceptional,False,False
8522,21/10/2005,D,Low,Great,Average,Bad,False,False
843,10/10/2005,A,Average,Great,High,Exceptional,False,False
3285,25/10/2005,C,High,Intermediate,High,Great,True,False
412,14/10/2005,D,High,Great,Low,Okay,False,False
2220,12/10/2005,A,High,Bad,High,Bad,True,True
7696,28/10/2005,A,High,Intermediate,Average,Intermediate,False,True
6699,08/10/2005,D,Average,Bad,Low,Okay,False,False
2416,22/10/2005,E,Average,Bad,Average,Great,True,False
995,12/10/2005,E,Low,Exceptional,High,Bad,False,False
120,15/10/2005,C,High,Intermediate,Average,Bad,False,False
305,21/10/2005,A,Low,Exceptional,Average,Great,False,False
7095,09/10/2005,D,High,Great,Low,Exceptional,False,False
9376,06/10/2005,E,Low,Bad,Average,Okay,False,False
8641,20/10/2005,B,Average,Great,Low,Intermediate,False,False
7112,29/10/2005,B,High,Exceptional,Average,Intermediate,False,False
2115,16/10/2005,C,Average,Great,High,Exceptional,False,False
1829,16/10/2005,E,High,Okay,High,Bad,True,False
7592,20/10/2005,A,High,Exceptional,Low,Exceptional,False,True
8829,20/10/2005,D,Average,Intermediate,Average,Exceptional,True,False
1475,27/10/2005,B,High,Great,Low,Exceptional,False,False
1323,27/10/2005,A,Low,Bad,Average,Okay,False,False
502,13/10/2005,C,High,Exceptional,Average,Intermediate,False,False
5043,04/10/2005,D,High,Okay,Average,Great,False,False
4147,09/10/2005,E,High,Great,Low,Intermediate,False,False
6212,26/10/2005,B,Average,Great,Average,Okay,True,False
5840,19/10/2005,B,Average,Intermediate,Low,Exceptional,False,False
263,10/10/2005,B,Average,Intermediate,Average,Exceptional,True,False
314,30/10/2005,E,Low,Great,Average,Exceptional,False,False
3720,04/10/2005,E,Average,Okay,Average,Great,True,False
6085,17/10/2005,A,Low,Intermediate,Low,Bad,True,False
7021,22/10/2005,D,Low,Okay,High,Intermediate,False,False
6872,11/10/2005,E,High,Intermediate,High,Bad,True,False
3069,09/10/2005,B,High,Intermediate,Low,Bad,False,False
2656,26/10/2005,B,Low,Okay,Average,Bad,False,False
8242,21/10/2005,A,Low,Okay,Low,Exceptional,True,False
5779,22/10/2005,A,Average,Intermediate,Low,Great,False,False
7581,08/10/2005,C,High,Exceptional,Average,Great,False,False
9730,22/10/2005,B,Average,Great,High,Bad,False,False
7280,04/10/2005,B,High,Okay,Average,Okay,False,True
7793,18/10/2005,A,Average,Bad,Low,Okay,False,False
138,23/10/2005,B,Low,Great,Average,Okay,False,False
1037,02/10/2005,C,Low,Exceptional,Average,Exceptional,False,True
760,03/10/2005,E,High,Intermediate,Average,Exceptional,False,False
8491,23/10/2005,D,Average,Okay,Low,Intermediate,False,False
8744,18/10/2005,B,Average,Exceptional,Average,Great,True,False
1331,06/10/2005,C,Low,Bad,High,Okay,False,False
1077,19/10/2005,E,Average,Intermediate,Low,Intermediate,False,True
3376,06/10/2005,E,Average,Bad,Average,Exceptional,True,False
5749,17/10/2005,C,High,Okay,Average,Great,False,False
407,09/10/2005,A,Low,Exceptional,Average,Intermediate,False,False
3462,11/10/2005,B,High,Okay,High,Great,True,False
3513,11/10/2005,B,Low,Bad,High,Okay,False,False
2467,09/10/2005,B,High,Okay,High,Bad,True,False
47,07/10/2005,E,High,Bad,Average,Exceptional,False,False
2208,23/10/2005,C,Average,Exceptional,Low,Exceptional,False,True
8556,02/10/2005,B,High,Okay,High,Intermediate,True,False
3269,07/10/2005,C,High,Okay,Low,Okay,False,True
2048,04/10/2005,D,Average,Intermediate,High,Bad,False,False
8527,01/10/2005,E,Low,Exceptional,Low,Okay,True,False
4843,23/10/2005,B,Low,Great,High,Great,False,True
1411,21/10/2005,B,Low,Okay,Low,Great,True,False
9329,08/10/2005,E,Low,Okay,Low,Okay,True,True
7298,14/10/2005,D,Low,Intermediate,Low,Great,True,False
427,06/10/2005,C,Low,Exceptional,Low,Exceptional,True,True
5923,23/10/2005,A,Average,Okay,Average,Bad,True,False
578,17/10/2005,D,Average,Exceptional,Average,Bad,True,False
4045,23/10/2005,B,Average,Great,Average,Great,True,True
7156,09/10/2005,B,Low,Intermediate,High,Okay,False,False
4074,19/10/2005,D,High,Okay,Low,Intermediate,False,False
3088,22/10/2005,D,High,Okay,Average,Great,False,False
4901,24/10/2005,E,Low,Intermediate,Average,Intermediate,False,True
2399,06/10/2005,A,High,Bad,Average,Exceptional,False,False
1517,29/10/2005,B,Average,Intermediate,High,Bad,False,False
8586,14/10/2005,D,Average,Bad,Low,Great,False,False
4957,17/10/2005,C,Average,Intermediate,Average,Intermediate,True,True
6303,22/10/2005,E,Low,Bad,Low,Bad,True,True
8269,26/10/2005,C,Low,Intermediate,High,Bad,False,False
9248,02/10/2005,C,Average,Bad,Low,Okay,False,False
6237,13/10/2005,D,Average,Exceptional,Low,Bad,False,False
4942,09/10/2005,A,Low,Great,Low,Exceptional,True,False
4967,22/10/2005,B,Low,Exceptional,Low,Great,True,False
4154,20/10/2005,D,Low,Bad,Average,Okay,False,False
3475,25/10/2005,D,Average,Okay,Low,Great,False,False
1922,24/10/2005,B,High,Great,Average,Bad,False,False
1939,09/10/2005,D,High,Bad,High,Exceptional,True,False
8399,18/10/2005,D,High,Exceptional,Low,Great,False,False
3176,30/10/2005,A,Average,Bad,Low,Okay,False,False
1873,10/10/2005,A,Average,Intermediate,High,Okay,False,False
8515,29/10/2005,D,Low,Intermediate,Low,Okay,True,False
8298,24/10/2005,E,Low,Great,High,Okay,False,False
7484,08/10/2005,B,Average,Bad,Low,Great,False,False
2990,09/10/2005,E,Low,Great,Average,Bad,False,False
7947,09/10/2005,C,High,Intermediate,Average,Bad,False,False
6499,23/10/2005,A,High,Exceptional,High,Bad,True,False
2169,18/10/2005,C,High,Exceptional,Average,Intermediate,False,False
3511,15/10/2005,C,Average,Bad,Average,Intermediate,True,False
3865,22/10/2005,D,Average,Bad,High,Great,False,False
6640,28/10/2005,D,High,Intermediate,High,Bad,True,False
9749,19/10/2005,C,High,Intermediate,High,Exceptional,True,False
7151,22/10/2005,A,Average,Okay,Average,Great,True,False
1955,04/10/2005,A,High,Okay,Low,Exceptional,False,False
459,27/10/2005,B,High,Exceptional,Low,Intermediate,False,False
2415,08/10/2005,D,Low,Bad,Average,Exceptional,False,False
3601,16/10/2005,E,Average,Intermediate,High,Exceptional,False,False
615,04/10/2005,E,Average,Bad,High,Bad,False,True
7417,05/10/2005,A,Low,Great,Average,Great,False,True
5466,12/10/2005,A,Low,Intermediate,Average,Intermediate,False,True
5204,17/10/2005,D,Low,Great,High,Intermediate,False,False
7418,21/10/2005,B,High,Great,High,Okay,True,False
5792,11/10/2005,E,Average,Okay,High,Intermediate,False,False
9052,24/10/2005,D,Average,Exceptional,High,Exceptional,False,True
6873,15/10/2005,B,High,Great,Low,Bad,False,False
5165,18/10/2005,A,High,Intermediate,Average,Great,False,False
9693,23/10/2005,D,Low,Exceptional,High,Great,False,False
6225,02/10/2005,E,High,Bad,Low,Great,False,False
5415,03/10/2005,D,Average,Intermediate,High,Intermediate,False,True
5812,27/10/2005,B,Average,Bad,Low,Intermediate,False,False
7345,20/10/2005,B,Average,Great,Low,Okay,False,False
30,27/10/2005,D,Average,Exceptional,Low,Exceptional,False,True
9802,21/10/2005,D,Average,Great,High,Intermediate,False,False
1191,30/10/2005,C,High,Bad,High,Bad,True,True
1407,30/10/2005,D,Average,Great,Average,Exceptional,True,False
8161,22/10/2005,E,High,Great,Average,Intermediate,False,False
9065,09/10/2005,C,Low,Bad,Average,Great,False,False
4266,22/10/2005,D,Average,Okay,Average,Okay,True,True
2680,21/10/2005,E,Average,Great,High,Intermediate,False,False
2659,11/10/2005,B,High,Exceptional,Low,Okay,False,False
2155,20/10/2005,A,Low,Great,Low,Exceptional,True,False
7963,02/10/2005,A,Average,Bad,High,Exceptional,False,False
7385,05/10/2005,A,High,Bad,Average,Exceptional,False,False
7444,23/10/2005,A,Low,Exceptional,Average,Great,False,False
3908,08/10/2005,E,High,Bad,Low,Exceptional,False,False
1116,02/10/2005,D,Low,Okay,High,Intermediate,False,False
2125,01/10/2005,E,Low,Exceptional,High,Exceptional,False,True
8783,19/10/2005,A,Average,Great,High,Bad,False,False
6509,08/10/2005,E,Average,Bad,Average,Great,True,False
1814,30/10/2005,A,Low,Okay,Low,Intermediate,True,False
1508,02/10/2005,A,High,Exceptional,Low,Bad,False,False
6428,01/10/2005,D,Low,Intermediate,Average,Okay,False,False
9857,14/10/2005,E,Low,Great,Low,Intermediate,True,False
819,09/10/2005,C,Average,Okay,Average,Great,True,False
9558,08/10/2005,D,Average,Intermediate,Low,Intermediate,False,True
6896,17/10/2005,E,Low,Great,Low,Exceptional,True,False
2034,10/10/2005,C,Average,Intermediate,High,Bad,False,False
1182,30/10/2005,E,Low,Okay,Average,Great,False,False
1275,03/10/2005,E,Low,Great,Low,Bad,True,False
3270,02/10/2005,C,Low,Exceptional,High,Bad,False,False
3828,24/10/2005,C,High,Exceptional,Low,Intermediate,False,False
1466,09/10/2005,A,Low,Intermediate,Average,Intermediate,False,True
6653,19/10/2005,C,Average,Great,High,Intermediate,False,False
7294,12/10/2005,E,Low,Intermediate,Low,Exceptional,True,False
6914,28/10/2005,E,Average,Bad,Low,Intermediate,False,False
9940,07/10/2005,C,Average,Intermediate,Average,Intermediate,True,True
4848,20/10/2005,A,Average,Great,High,Okay,False,False
1024,12/10/2005,D,Low,Bad,Average,Okay,False,False
7425,27/10/2005,B,High,Great,Average,Okay,False,False
7089,08/10/2005,C,Average,Intermediate,Average,Great,True,False
3941,22/10/2005,C,High,Exceptional,High,Great,True,False
4841,12/10/2005,E,Average,Bad,Low,Exceptional,False,False
1074,26/10/2005,A,High,Exceptional,Average,Bad,False,False
1581,10/10/2005,A,High,Okay,Low,Exceptional,False,False
9185,10/10/2005,A,Average,Exceptional,Low,Bad,False,False
4057,02/10/2005,E,Low,Exceptional,Average,Okay,False,False
4549,14/10/2005,D,Low,Okay,Low,Okay,True,True
2343,28/10/2005,B,High,Exceptional,High,Okay,True,False
2674,05/10/2005,E,Average,Bad,Low,Exceptional,False,False
8173,24/10/2005,C,Low,Bad,High,Intermediate,False,False
5163,08/10/2005,E,High,Bad,High,Intermediate,True,False
2261,11/10/2005,E,Low,Exceptional,High,Exceptional,False,True
6286,27/10/2005,B,Average,Intermediate,Low,Exceptional,False,False
7104,03/10/2005,D,Low,Great,Low,Okay,True,False
4512,06/10/2005,A,High,Okay,High,Bad,True,False
4926,24/10/2005,A,High,Intermediate,Low,Great,False,False
4599,22/10/2005,E,Average,Great,High,Bad,False,False
5058,19/10/2005,C,Average,Okay,Low,Great,False,False
8305,26/10/2005,C,Average,Exceptional,High,Great,False,False
485,24/10/2005,D,High,Bad,Average,Bad,False,True
8189,23/10/2005,D,Low,Great,High,Exceptional,False,False
3411,19/10/2005,E,High,Bad,Low,Okay,False,False
5253,23/10/2005,B,High,Exceptional,High,Great,True,False
1796,22/10/2005,C,Average,Great,High,Exceptional,False,False
1019,09/10/2005,D,Average,Exceptional,Low,Bad,False,False
6824,09/10/2005,D,High,Intermediate,Low,Exceptional,False,False
5221,18/10/2005,A,High,Great,Low,Okay,False,False
9188,04/10/2005,D,Average,Bad,Average,Okay,True,False
5701,14/10/2005,B,Low,Okay,Low,Intermediate,True,False
2029,11/10/2005,E,Average,Exceptional,Low,Exceptional,False,True
9656,24/10/2005,D,Average,Bad,Low,Intermediate,False,False
8245,12/10/2005,C,Low,Intermediate,Average,Great,False,False
7790,16/10/2005,C,Average,Exceptional,High,Okay,False,False
5525,28/10/2005,C,High,Great,Average,Bad,False,False
992,29/10/2005,E,Average,Exceptional,High,Bad,False,False
428,27/10/2005,C,Low,Intermediate,Low,Great,True,False
7895,27/10/2005,B,Average,Okay,Low,Great,False,False
9892,12/10/2005,A,Average,Okay,Average,Intermediate,True,False
6368,18/10/2005,D,Average,Bad,Average,Bad,True,True
6379,05/10/2005,C,Low,Bad,Low,Okay,True,False
8565,01/10/2005,E,Low,Intermediate,Average,Exceptional,False,False
2603,26/10/2005,E,Average,Okay,Average,Intermediate,True,False
3142,02/10/2005,A,Low,Okay,Low,Bad,True,False
4407,26/10/2005,E,Average,Okay,High,Great,False,False
5208,07/10/2005,D,Low,Okay,Average,Great,False,False
5907,02/10/2005,C,Low,Okay,Average,Exceptional,False,False
2933,15/10/2005,D,Average,Okay,Average,Exceptional,True,False
3815,07/10/2005,D,High,Great,Low,Great,False,True
8935,24/10/2005,B,Average,Exceptional,Average,Bad,True,False
254,29/10/2005,C,High,Great,Low,Exceptional,False,False
5575,23/10/2005,D,Low,Intermediate,Low,Okay,True,False
3812,23/10/2005,C,High,Okay,Low,Okay,False,True
6658,03/10/2005,D,Average,Bad,Low,Great,False,False
628,10/10/2005,A,Average,Okay,High,Okay,False,True
7539,01/10/2005,E,High,Great,High,Okay,True,False
4629,01/10/2005,A,Low,Bad,High,Okay,False,False
8801,06/10/2005,B,Low,Great,High,Great,False,True
8737,17/10/2005,A,Low,Okay,High,Bad,False,False
4455,05/10/2005,D,Low,Okay,High,Great,False,False
483,17/10/2005,D,High,Intermediate,Low,Great,False,False
5135,08/10/2005,B,Low,Great,Average,Great,False,True
3574,05/10/2005,B,Average,Great,Average,Intermediate,True,False
9429,11/10/2005,E,Average,Exceptional,Low,Bad,False,False
9180,18/10/2005,A,Average,Okay,High,Intermediate,False,False
2244,04/10/2005,B,High,Intermediate,Low,Bad,False,False
2260,12/10/2005,B,Average,Bad,Low,Intermediate,False,False
3587,20/10/2005,C,Low,Intermediate,Low,Bad,True,False
6444,10/10/2005,C,Average,Great,Low,Intermediate,False,False
6002,11/10/2005,A,High,Intermediate,Low,Exceptional,False,False
4306,25/10/2005,E,High,Great,Low,Exceptional,False,False
8814,27/10/2005,B,Low,Intermediate,Low,Exceptional,True,False
5251,22/10/2005,A,Average,Exceptional,Low,Great,False,False
9043,15/10/2005,C,Low,Okay,Low,Great,True,False
1842,29/10/2005,B,High,Great,Low,Okay,False,False
5147,03/10/2005,C,Low,Great,Low,Okay,True,False
6384,06/10/2005,E,High,Great,Average,Bad,False,False
5430,24/10/2005,C,High,Okay,Low,Okay,False,True
3323,02/10/2005,B,Average,Bad,Average,Intermediate,True,False
3005,03/10/2005,A,High,Exceptional,High,Great,True,False
2289,29/10/2005,C,Low,Okay,Average,Great,False,False
8018,13/10/2005,B,Low,Intermediate,Average,Great,False,False
2940,05/10/2005,E,Average,Exceptional,Low,Intermediate,False,False
8315,21/10/2005,A,Low,Bad,Low,Exceptional,True,False
2654,27/10/2005,E,High,Exceptional,Low,Great,False,False
5744,06/10/2005,D,High,Bad,Low,Okay,False,False
9576,18/10/2005,A,Average,Bad,Average,Great,True,False
1855,06/10/2005,C,Low,Great,Average,Great,False,True
237,02/10/2005,B,High,Okay,Average,Bad,False,False
740,08/10/2005,D,Low,Great,High,Okay,False,False
6280,22/10/2005,B,High,Great,Average,Exceptional,False,False
2107,17/10/2005,C,High,Bad,High,Bad,True,True
6947,09/10/2005,E,Low,Great,High,Great,False,True
1338,27/10/2005,B,Low,Okay,Average,Intermediate,False,False
3126,03/10/2005,C,High,Great,Average,Intermediate,False,False
7942,14/10/2005,D,Average,Bad,High,Okay,False,False
9754,06/10/2005,A,High,Exceptional,High,Bad,True,False
8045,04/10/2005,A,Low,Bad,Low,Exceptional,True,False
2120,22/10/2005,C,Average,Exceptional,Average,Great,True,False
6306,02/10/2005,C,High,Exceptional,Average,Great,False,False
896,20/10/2005,B,High,Exceptional,High,Exceptional,True,True
4418,03/10/2005,E,Average,Okay,High,Intermediate,False,False
8363,08/10/2005,A,Low,Great,Low,Intermediate,True,False
1911,05/10/2005,D,High,Exceptional,High,Intermediate,True,False
7547,30/10/2005,A,High,Okay,Average,Exceptional,False,False
4153,28/10/2005,A,High,Intermediate,High,Intermediate,True,True
8388,03/10/2005,D,Average,Intermediate,High,Intermediate,False,True
4800,12/10/2005,C,Low,Intermediate,Average,Exceptional,False,False
9021,04/10/2005,E,Low,Great,Low,Intermediate,True,False
1990,10/10/2005,E,High,Okay,High,Bad,True,False
9063,22/10/2005,D,High,Great,Low,Bad,False,False
7634,07/10/2005,A,Low,Okay,Low,Okay,True,True
6351,08/10/2005,C,Average,Intermediate,Average,Intermediate,True,True
4614,03/10/2005,D,Average,Exceptional,High,Intermediate,False,False
8660,17/10/2005,C,Low,Bad,Average,Intermediate,False,False
6519,16/10/2005,C,Average,Great,Average,Okay,True,False
2812,14/10/2005,A,Average,Bad,Low,Exceptional,False,False
7992,10/10/2005,C,High,Intermediate,High,Okay,True,False
1302,19/10/2005,C,Average,Okay,Low,Okay,False,True
5371,25/10/2005,E,Average,Bad,Average,Intermediate,True,False
977,24/10/2005,D,Average,Okay,High,Intermediate,False,False
6418,15/10/2005,B,Average,Exceptional,Average,Exceptional,True,True
2194,26/10/2005,D,High,Great,Low,Bad,False,False
2180,19/10/2005,A,Low,Exceptional,Low,Okay,True,False
823,13/10/2005,A,Average,Intermediate,Low,Intermediate,False,True
4583,26/10/2005,D,Low,Intermediate,High,Intermediate,False,True
6729,24/10/2005,A,Average,Bad,High,Exceptional,False,False
1863,09/10/2005,B,High,Great,High,Intermediate,True,False
9875,17/10/2005,D,High,Intermediate,Average,Okay,False,False
9198,30/10/2005,C,Low,Bad,Low,Intermediate,True,False
8879,05/10/2005,D,Average,Great,Low,Bad,False,False
3704,17/10/2005,B,High,Okay,High,Exceptional,True,False
2175,02/10/2005,E,High,Great,Average,Great,False,True
2977,17/10/2005,A,High,Okay,High,Bad,True,False
5035,27/10/2005,A,Average,Intermediate,Average,Exceptional,True,False
6484,24/10/2005,A,Low,Intermediate,Low,Okay,True,False
4850,12/10/2005,E,Average,Bad,High,Great,False,False
2561,08/10/2005,A,Low,Exceptional,Low,Okay,True,False
344,08/10/2005,C,High,Okay,Average,Exceptional,False,False
3536,25/10/2005,E,Low,Exceptional,Low,Okay,True,False
3669,02/10/2005,D,High,Bad,Low,Intermediate,False,False
8271,29/10/2005,B,High,Exceptional,Average,Intermediate,False,False
8266,12/10/2005,E,Average,Great,High,Exceptional,False,False
7004,25/10/2005,A,Low,Great,Low,Exceptional,True,False
1441,05/10/2005,E,Low,Okay,Low,Exceptional,True,False
3167,09/10/2005,C,Low,Bad,High,Bad,False,True
855,21/10/2005,A,Average,Great,High,Exceptional,False,False
2573,04/10/2005,B,High,Okay,High,Exceptional,True,False
5795,30/10/2005,D,High,Okay,Average,Exceptional,False,False
9665,15/10/2005,A,High,Bad,Average,Intermediate,False,False
859,21/10/2005,E,Low,Exceptional,Low,Great,True,False
8897,07/10/2005,B,Low,Intermediate,Low,Intermediate,True,True
2008,23/10/2005,B,High,Exceptional,Low,Intermediate,False,False
8909,22/10/2005,B,Average,Intermediate,Average,Intermediate,True,True
2478,09/10/2005,D,Low,Bad,Low,Bad,True,True
7061,04/10/2005,E,High,Bad,High,Great,True,False
4022,19/10/2005,C,Average,Bad,Average,Intermediate,True,False
2521,04/10/2005,D,Average,Great,High,Intermediate,False,False
2167,27/10/2005,E,High,Intermediate,High,Exceptional,True,False
3412,11/10/2005,B,Average,Exceptional,Low,Intermediate,False,False
3058,27/10/2005,D,High,Bad,Average,Exceptional,False,False
1628,08/10/2005,B,Average,Great,High,Exceptional,False,False
3001,25/10/2005,E,Average,Okay,Average,Bad,True,False
5302,26/10/2005,D,High,Great,Average,Intermediate,False,False
4563,03/10/2005,A,Average,Exceptional,High,Exceptional,False,True
5948,18/10/2005,C,Low,Great,Low,Bad,True,False
2103,04/10/2005,A,High,Okay,Average,Bad,False,False
