task_id,date,rater,correct_answer_3,correct_answer_5,rater_answer_3,rater_answer_5,rater_correct_3,rater_correct_5
411,2005-06-13 00:00:00,D,Average,Great,Average,Intermediate,True,False
1393,2005-06-10 00:00:00,B,Low,Bad,Low,Intermediate,True,False
5015,2005-06-09 00:00:00,B,Low,Intermediate,Low,Bad,True,False
7508,2005-06-13 00:00:00,D,Average,Great,Average,Intermediate,True,False
8630,2005-06-04 00:00:00,D,Average,Bad,Low,Okay,False,False
5333,2005-06-16 00:00:00,A,Low,Intermediate,Low,Bad,True,False
1754,2005-06-19 00:00:00,E,Average,Intermediate,Low,Bad,False,False
1136,2005-06-12 00:00:00,C,Average,Okay,Low,Bad,False,False
5768,2005-06-12 00:00:00,E,Low,Bad,Low,Intermediate,True,False
7652,2005-06-03 00:00:00,E,Average,Bad,Average,Bad,True,True
9267,2005-06-22 00:00:00,D,Average,Okay,Average,Okay,True,True
3160,2005-06-20 00:00:00,A,Average,Great,Average,Great,True,True
9857,2005-06-17 00:00:00,A,Low,Okay,Low,Great,True,False
923,2005-06-10 00:00:00,D,Average,Bad,Average,Okay,True,False
1305,2005-06-26 00:00:00,A,Low,Great,Low,Intermediate,True,False
9174,2005-06-27 00:00:00,B,Average,Great,Low,Okay,False,False
6652,2005-06-18 00:00:00,B,Average,Great,Average,Bad,True,False
2524,2005-06-05 00:00:00,E,Average,Okay,Average,Okay,True,True
494,2005-06-16 00:00:00,A,Low,Great,Average,Okay,False,False
188,2005-06-13 00:00:00,C,Average,Bad,Low,Intermediate,False,False
4421,2005-06-03 00:00:00,A,Low,Great,Average,Okay,False,False
2678,2005-06-18 00:00:00,C,Low,Okay,Average,Great,False,False
2107,2005-06-24 00:00:00,B,Low,Great,Average,Intermediate,False,False
7526,2005-06-04 00:00:00,B,Average,Okay,Average,Bad,True,False
2041,2005-06-02 00:00:00,C,Average,Intermediate,Low,Great,False,False
47,2005-06-27 00:00:00,C,Low,Bad,Average,Intermediate,False,False
1704,2005-06-26 00:00:00,A,Low,Great,Average,Bad,False,False
1415,2005-06-13 00:00:00,C,Average,Intermediate,Low,Intermediate,False,True
8555,2005-06-13 00:00:00,C,Average,Bad,Low,Intermediate,False,False
1105,2005-06-25 00:00:00,D,Low,Great,Average,Intermediate,False,False
2415,2005-06-03 00:00:00,D,Low,Okay,Low,Bad,True,False
9973,2005-06-24 00:00:00,C,Average,Bad,Low,Intermediate,False,False
8237,2005-06-16 00:00:00,B,Low,Great,Low,Intermediate,True,False
6821,2005-06-24 00:00:00,A,Average,Intermediate,Average,Bad,True,False
61,2005-06-23 00:00:00,E,Average,Great,Low,Okay,False,False
3650,2005-06-04 00:00:00,E,Average,Intermediate,Low,Intermediate,False,True
9411,2005-06-16 00:00:00,C,Average,Great,Low,Bad,False,False
7008,2005-06-03 00:00:00,D,Average,Bad,Average,Okay,True,False
1523,2005-06-28 00:00:00,D,Low,Great,Low,Bad,True,False
6688,2005-06-18 00:00:00,D,Low,Great,Average,Great,False,True
12,2005-06-13 00:00:00,D,Average,Intermediate,Low,Bad,False,False
4462,2005-06-29 00:00:00,A,Average,Intermediate,Low,Intermediate,False,True
1659,2005-06-04 00:00:00,A,Low,Okay,Average,Intermediate,False,False
2515,2005-06-17 00:00:00,A,Low,Great,Average,Bad,False,False
4674,2005-06-28 00:00:00,D,Low,Great,Average,Okay,False,False
6820,2005-06-11 00:00:00,E,Low,Bad,Average,Okay,False,False
9938,2005-06-02 00:00:00,B,Low,Okay,Average,Great,False,False
942,2005-06-11 00:00:00,A,Average,Okay,Low,Okay,False,True
1840,2005-06-04 00:00:00,E,Average,Bad,Low,Intermediate,False,False
8408,2005-06-16 00:00:00,B,Average,Intermediate,Low,Bad,False,False
7202,2005-06-17 00:00:00,B,Low,Bad,Low,Great,True,False
8097,2005-06-02 00:00:00,B,Average,Intermediate,Low,Okay,False,False
7549,2005-06-25 00:00:00,A,Average,Okay,Average,Great,True,False
7066,2005-06-06 00:00:00,C,Low,Intermediate,Low,Intermediate,True,True
8242,2005-06-04 00:00:00,B,Low,Bad,Low,Okay,True,False
8573,2005-06-09 00:00:00,A,Low,Intermediate,Average,Bad,False,False
9611,2005-06-23 00:00:00,C,Average,Intermediate,Average,Great,True,False
9954,2005-06-22 00:00:00,A,Low,Great,Average,Intermediate,False,False
9080,2005-06-02 00:00:00,C,Low,Great,Low,Great,True,True
498,2005-06-01 00:00:00,E,Low,Intermediate,Low,Great,True,False
3542,2005-06-09 00:00:00,D,Low,Okay,Low,Great,True,False
8934,2005-06-07 00:00:00,C,Low,Intermediate,Average,Great,False,False
2088,2005-06-21 00:00:00,E,Low,Bad,Average,Okay,False,False
673,2005-06-11 00:00:00,B,Average,Great,Average,Great,True,True
6266,2005-06-07 00:00:00,D,Average,Intermediate,Average,Okay,True,False
429,2005-06-26 00:00:00,E,Low,Okay,Low,Bad,True,False
1948,2005-06-06 00:00:00,A,Average,Okay,Low,Great,False,False
8062,2005-06-01 00:00:00,E,Low,Okay,Low,Great,True,False
786,2005-06-29 00:00:00,D,Average,Bad,Low,Okay,False,False
2143,2005-06-25 00:00:00,D,Average,Intermediate,Average,Great,True,False
3198,2005-06-13 00:00:00,D,Low,Great,Average,Intermediate,False,False
743,2005-06-17 00:00:00,A,Low,Bad,Low,Okay,True,False
7021,2005-06-01 00:00:00,A,Low,Bad,Average,Okay,False,False
1774,2005-06-06 00:00:00,A,Low,Bad,Average,Intermediate,False,False
6202,2005-06-11 00:00:00,D,Average,Bad,Low,Bad,False,True
7524,2005-06-01 00:00:00,C,Average,Bad,Low,Bad,False,True
7575,2005-06-25 00:00:00,C,Low,Okay,Average,Bad,False,False
386,2005-06-19 00:00:00,D,Average,Great,Average,Intermediate,True,False
3596,2005-06-08 00:00:00,D,Low,Great,Low,Great,True,True
1618,2005-06-25 00:00:00,D,Average,Great,Low,Okay,False,False
696,2005-06-14 00:00:00,C,Low,Bad,Low,Intermediate,True,False
1248,2005-06-22 00:00:00,C,Low,Intermediate,Low,Okay,True,False
6560,2005-06-24 00:00:00,B,Low,Okay,Average,Okay,False,True
3095,2005-06-05 00:00:00,D,Average,Okay,Low,Bad,False,False
6145,2005-06-23 00:00:00,A,Average,Bad,Average,Great,True,False
5820,2005-06-27 00:00:00,A,Average,Intermediate,Low,Great,False,False
1409,2005-06-01 00:00:00,B,Low,Okay,Low,Intermediate,True,False
3443,2005-06-02 00:00:00,B,Low,Intermediate,Low,Intermediate,True,True
6600,2005-06-05 00:00:00,D,Average,Bad,Average,Bad,True,True
1892,2005-06-19 00:00:00,C,Low,Great,Average,Great,False,True
9169,2005-06-09 00:00:00,B,Average,Great,Average,Intermediate,True,False
2676,2005-06-01 00:00:00,C,Low,Great,Average,Okay,False,False
6069,2005-06-23 00:00:00,B,Low,Okay,Low,Intermediate,True,False
7937,2005-06-15 00:00:00,D,Average,Great,Low,Bad,False,False
13,2005-06-23 00:00:00,B,Low,Great,Average,Intermediate,False,False
7722,2005-06-21 00:00:00,E,Low,Great,Average,Intermediate,False,False
8395,2005-06-02 00:00:00,D,Average,Intermediate,Low,Okay,False,False
9649,2005-06-08 00:00:00,A,Low,Intermediate,Average,Okay,False,False
154,2005-06-03 00:00:00,B,Low,Okay,Low,Great,True,False
611,2005-06-11 00:00:00,E,Average,Intermediate,Average,Intermediate,True,True
9122,2005-06-27 00:00:00,C,Low,Intermediate,Low,Bad,True,False
6818,2005-06-20 00:00:00,D,Low,Bad,Average,Bad,False,True
976,2005-06-22 00:00:00,E,Low,Great,Average,Great,False,True
1667,2005-06-16 00:00:00,E,Average,Great,Average,Bad,True,False
7302,2005-06-17 00:00:00,E,Average,Bad,Average,Bad,True,True
9401,2005-06-29 00:00:00,B,Average,Great,Low,Great,False,True
2623,2005-06-12 00:00:00,D,Low,Great,Average,Bad,False,False
9129,2005-06-22 00:00:00,C,Average,Okay,Average,Okay,True,True
9373,2005-06-27 00:00:00,E,Average,Intermediate,Low,Okay,False,False
8840,2005-06-02 00:00:00,E,Average,Intermediate,Low,Great,False,False
8685,2005-06-27 00:00:00,A,Low,Great,Low,Okay,True,False
4693,2005-06-06 00:00:00,B,Average,Great,Average,Intermediate,True,False
1623,2005-06-08 00:00:00,C,Average,Intermediate,Low,Okay,False,False
5009,2005-06-21 00:00:00,B,Low,Bad,Low,Intermediate,True,False
7748,2005-06-24 00:00:00,C,Low,Great,Average,Intermediate,False,False
4223,2005-06-29 00:00:00,E,Low,Great,Average,Great,False,True
8877,2005-06-28 00:00:00,C,Average,Bad,Average,Bad,True,True
2142,2005-06-18 00:00:00,A,Low,Okay,Average,Great,False,False
7144,2005-06-22 00:00:00,C,Average,Intermediate,Average,Intermediate,True,True
1932,2005-06-28 00:00:00,A,Low,Intermediate,Low,Bad,True,False
8722,2005-06-15 00:00:00,A,Average,Intermediate,Low,Great,False,False
6131,2005-06-20 00:00:00,A,Low,Intermediate,Low,Great,True,False
1562,2005-06-19 00:00:00,E,Low,Bad,Low,Bad,True,True
8662,2005-06-27 00:00:00,C,Average,Intermediate,Low,Bad,False,False
5947,2005-06-04 00:00:00,D,Low,Great,Low,Intermediate,True,False
6364,2005-06-17 00:00:00,C,Average,Okay,Low,Okay,False,True
4642,2005-06-21 00:00:00,A,Low,Great,Low,Great,True,True
2040,2005-06-03 00:00:00,C,Low,Intermediate,Low,Bad,True,False
658,2005-06-07 00:00:00,E,Average,Bad,Low,Intermediate,False,False
2356,2005-06-13 00:00:00,C,Low,Bad,Average,Intermediate,False,False
7444,2005-06-10 00:00:00,E,Average,Great,Average,Bad,True,False
7685,2005-06-24 00:00:00,C,Low,Great,Low,Great,True,True
3672,2005-06-15 00:00:00,C,Low,Okay,Average,Intermediate,False,False
6769,2005-06-11 00:00:00,E,Average,Okay,Low,Okay,False,True
5342,2005-06-23 00:00:00,D,Average,Bad,Average,Intermediate,True,False
6437,2005-06-12 00:00:00,A,Low,Intermediate,Low,Great,True,False
4584,2005-06-02 00:00:00,C,Average,Great,Average,Intermediate,True,False
5114,2005-06-15 00:00:00,A,Low,Bad,Low,Bad,True,True
8331,2005-06-06 00:00:00,A,Low,Great,Average,Okay,False,False
7762,2005-06-11 00:00:00,E,Low,Intermediate,Low,Bad,True,False
7610,2005-06-02 00:00:00,A,Low,Bad,Low,Great,True,False
4309,2005-06-26 00:00:00,D,Average,Intermediate,Low,Great,False,False
8496,2005-06-03 00:00:00,D,Low,Bad,Average,Okay,False,False
7210,2005-06-09 00:00:00,A,Low,Bad,Average,Bad,False,True
7148,2005-06-03 00:00:00,C,Average,Great,Low,Okay,False,False
1121,2005-06-29 00:00:00,B,Average,Intermediate,Low,Intermediate,False,True
5120,2005-06-12 00:00:00,A,Average,Okay,Low,Great,False,False
1185,2005-06-24 00:00:00,C,Low,Intermediate,Low,Bad,True,False
8925,2005-06-01 00:00:00,E,Low,Okay,Average,Intermediate,False,False
3670,2005-06-15 00:00:00,D,Average,Bad,Low,Intermediate,False,False
9755,2005-06-06 00:00:00,C,Low,Okay,Low,Intermediate,True,False
1110,2005-06-03 00:00:00,E,Average,Intermediate,Average,Bad,True,False
2709,2005-06-06 00:00:00,B,Average,Bad,Low,Bad,False,True
4137,2005-06-17 00:00:00,E,Average,Intermediate,Average,Bad,True,False
2771,2005-06-27 00:00:00,C,Average,Okay,Low,Bad,False,False
6875,2005-06-29 00:00:00,A,Average,Intermediate,Average,Okay,True,False
662,2005-06-10 00:00:00,E,Low,Okay,Average,Okay,False,True
6319,2005-06-09 00:00:00,C,Average,Great,Average,Intermediate,True,False
5203,2005-06-18 00:00:00,E,Low,Bad,Low,Great,True,False
845,2005-06-02 00:00:00,E,Low,Intermediate,Average,Okay,False,False
7810,2005-06-26 00:00:00,D,Low,Okay,Low,Intermediate,True,False
2286,2005-06-02 00:00:00,E,Low,Intermediate,Low,Bad,True,False
1206,2005-06-27 00:00:00,A,Low,Intermediate,Low,Great,True,False
3299,2005-06-12 00:00:00,E,Low,Bad,Low,Great,True,False
3463,2005-06-20 00:00:00,E,Average,Bad,Average,Great,True,False
1001,2005-06-24 00:00:00,A,Low,Great,Low,Great,True,True
3946,2005-06-10 00:00:00,D,Low,Bad,Low,Okay,True,False
9118,2005-06-11 00:00:00,D,Average,Intermediate,Low,Bad,False,False
4523,2005-06-12 00:00:00,A,Average,Great,Low,Bad,False,False
7447,2005-06-22 00:00:00,E,Average,Great,Low,Okay,False,False
378,2005-06-20 00:00:00,A,Low,Okay,Average,Intermediate,False,False
8067,2005-06-09 00:00:00,A,Low,Okay,Low,Bad,True,False
3365,2005-06-12 00:00:00,D,Average,Intermediate,Low,Bad,False,False
5071,2005-06-11 00:00:00,D,Average,Intermediate,Low,Great,False,False
8822,2005-06-20 00:00:00,D,Average,Okay,Low,Great,False,False
8958,2005-06-03 00:00:00,D,Average,Okay,Low,Great,False,False
8382,2005-06-21 00:00:00,A,Low,Bad,Average,Great,False,False
4942,2005-06-12 00:00:00,C,Low,Bad,Average,Intermediate,False,False
650,2005-06-03 00:00:00,B,Low,Great,Average,Intermediate,False,False
2674,2005-06-04 00:00:00,B,Average,Intermediate,Low,Bad,False,False
8939,2005-06-15 00:00:00,D,Average,Great,Low,Great,False,True
6335,2005-06-28 00:00:00,D,Average,Bad,Average,Bad,True,True
6526,2005-06-06 00:00:00,E,Low,Great,Average,Intermediate,False,False
6827,2005-06-16 00:00:00,C,Low,Okay,Average,Bad,False,False
4583,2005-06-10 00:00:00,A,Average,Okay,Average,Okay,True,True
208,2005-06-02 00:00:00,A,Low,Intermediate,Low,Intermediate,True,True
2328,2005-06-21 00:00:00,A,Low,Okay,Average,Bad,False,False
8223,2005-06-22 00:00:00,B,Low,Intermediate,Average,Great,False,False
5545,2005-06-21 00:00:00,E,Average,Bad,Low,Great,False,False
1390,2005-06-11 00:00:00,B,Low,Great,Average,Intermediate,False,False
8737,2005-06-17 00:00:00,D,Low,Great,Low,Great,True,True
6793,2005-06-03 00:00:00,D,Average,Okay,Average,Intermediate,True,False
8678,2005-06-14 00:00:00,E,Average,Okay,Average,Okay,True,True
5736,2005-06-01 00:00:00,A,Average,Bad,Low,Bad,False,True
2904,2005-06-27 00:00:00,C,Average,Great,Average,Great,True,True
4503,2005-06-25 00:00:00,C,Average,Bad,Average,Bad,True,True
6720,2005-06-28 00:00:00,B,Low,Intermediate,Low,Great,True,False
3595,2005-06-03 00:00:00,E,Average,Bad,Average,Bad,True,True
1280,2005-06-22 00:00:00,E,Average,Intermediate,Low,Okay,False,False
4954,2005-06-05 00:00:00,C,Average,Intermediate,Average,Intermediate,True,True
8656,2005-06-28 00:00:00,A,Low,Great,Low,Intermediate,True,False
1057,2005-06-25 00:00:00,C,Low,Bad,Average,Intermediate,False,False
6143,2005-06-15 00:00:00,A,Average,Okay,Average,Okay,True,True
3173,2005-06-25 00:00:00,E,Average,Bad,Average,Intermediate,True,False
3166,2005-06-19 00:00:00,B,Low,Intermediate,Low,Okay,True,False
5081,2005-06-11 00:00:00,E,Low,Okay,Average,Intermediate,False,False
7254,2005-06-27 00:00:00,E,Average,Great,Average,Okay,True,False
7536,2005-06-24 00:00:00,A,Average,Great,Low,Bad,False,False
9961,2005-06-01 00:00:00,B,Average,Bad,Low,Okay,False,False
8751,2005-06-10 00:00:00,B,Average,Bad,Low,Okay,False,False
8274,2005-06-28 00:00:00,C,Average,Okay,Low,Bad,False,False
8262,2005-06-27 00:00:00,E,Low,Bad,Average,Okay,False,False
180,2005-06-17 00:00:00,A,Low,Okay,Average,Okay,False,True
6452,2005-06-12 00:00:00,B,Average,Great,Average,Bad,True,False
9126,2005-06-21 00:00:00,B,Average,Great,Low,Okay,False,False
968,2005-06-15 00:00:00,E,Average,Bad,Average,Intermediate,True,False
3493,2005-06-25 00:00:00,E,Average,Okay,Low,Okay,False,True
3944,2005-06-29 00:00:00,E,Low,Okay,Average,Bad,False,False
5041,2005-06-05 00:00:00,B,Average,Great,Low,Great,False,True
3387,2005-06-03 00:00:00,E,Average,Bad,Low,Intermediate,False,False
6618,2005-06-03 00:00:00,E,Low,Bad,Low,Great,True,False
6607,2005-06-27 00:00:00,C,Average,Intermediate,Low,Okay,False,False
5312,2005-06-06 00:00:00,C,Average,Okay,Average,Bad,True,False
6900,2005-06-02 00:00:00,D,Average,Great,Low,Bad,False,False
8019,2005-06-12 00:00:00,E,Low,Intermediate,Low,Great,True,False
6446,2005-06-20 00:00:00,A,Average,Intermediate,Average,Intermediate,True,True
7502,2005-06-24 00:00:00,E,Average,Great,Average,Intermediate,True,False
2611,2005-06-21 00:00:00,B,Average,Intermediate,Average,Great,True,False
2349,2005-06-22 00:00:00,D,Low,Bad,Low,Bad,True,True
3533,2005-06-04 00:00:00,C,Average,Great,Low,Great,False,True
7850,2005-06-05 00:00:00,C,Low,Okay,Average,Okay,False,True
939,2005-06-10 00:00:00,A,Low,Great,Average,Great,False,True
2734,2005-06-15 00:00:00,D,Low,Intermediate,Average,Great,False,False
1423,2005-06-02 00:00:00,E,Low,Great,Low,Great,True,True
9941,2005-06-17 00:00:00,E,Low,Bad,Low,Bad,True,True
8213,2005-06-29 00:00:00,A,Average,Great,Low,Great,False,True
2527,2005-06-23 00:00:00,E,Low,Intermediate,Low,Great,True,False
3821,2005-06-27 00:00:00,E,Low,Great,Low,Okay,True,False
1467,2005-06-02 00:00:00,A,Average,Bad,Low,Great,False,False
8714,2005-06-09 00:00:00,B,Low,Intermediate,Low,Okay,True,False
5955,2005-06-24 00:00:00,A,Low,Okay,Low,Intermediate,True,False
961,2005-06-07 00:00:00,C,Low,Bad,Average,Intermediate,False,False
5985,2005-06-25 00:00:00,C,Average,Intermediate,Low,Bad,False,False
2762,2005-06-05 00:00:00,D,Low,Okay,Average,Bad,False,False
8093,2005-06-05 00:00:00,C,Low,Okay,Low,Great,True,False
2520,2005-06-11 00:00:00,D,Low,Intermediate,Low,Great,True,False
613,2005-06-10 00:00:00,B,Low,Intermediate,Average,Okay,False,False
684,2005-06-05 00:00:00,E,Low,Okay,Low,Bad,True,False
7921,2005-06-12 00:00:00,D,Average,Intermediate,Low,Bad,False,False
133,2005-06-20 00:00:00,A,Low,Bad,Average,Bad,False,True
357,2005-06-27 00:00:00,A,Average,Okay,Low,Intermediate,False,False
6252,2005-06-17 00:00:00,C,Low,Great,Average,Okay,False,False
9030,2005-06-12 00:00:00,D,Low,Bad,Average,Great,False,False
1605,2005-06-09 00:00:00,B,Low,Bad,Low,Great,True,False
947,2005-06-22 00:00:00,C,Average,Okay,Average,Okay,True,True
2239,2005-06-09 00:00:00,C,Average,Intermediate,Average,Okay,True,False
2781,2005-06-12 00:00:00,E,Low,Great,Average,Intermediate,False,False
5460,2005-06-21 00:00:00,A,Low,Bad,Average,Great,False,False
4764,2005-06-08 00:00:00,C,Low,Intermediate,Low,Okay,True,False
3764,2005-06-18 00:00:00,A,Average,Bad,Low,Intermediate,False,False
1987,2005-06-05 00:00:00,B,Average,Intermediate,Low,Great,False,False
6760,2005-06-16 00:00:00,E,Average,Great,Low,Okay,False,False
8541,2005-06-25 00:00:00,A,Low,Bad,Average,Bad,False,True
5839,2005-06-02 00:00:00,A,Average,Okay,Average,Intermediate,True,False
1459,2005-06-27 00:00:00,B,Average,Okay,Low,Bad,False,False
5329,2005-06-27 00:00:00,C,Average,Okay,Low,Intermediate,False,False
8529,2005-06-07 00:00:00,C,Average,Bad,Average,Okay,True,False
7352,2005-06-22 00:00:00,E,Low,Great,Average,Great,False,True
4903,2005-06-13 00:00:00,E,Low,Great,Low,Intermediate,True,False
2555,2005-06-14 00:00:00,E,Average,Intermediate,Low,Okay,False,False
2549,2005-06-08 00:00:00,E,Average,Okay,Low,Okay,False,True
2973,2005-06-15 00:00:00,C,Low,Great,Low,Okay,True,False
4859,2005-06-21 00:00:00,A,Average,Bad,Low,Okay,False,False
3,2005-06-29 00:00:00,C,Average,Bad,Average,Bad,True,True
9548,2005-06-18 00:00:00,A,Low,Okay,Average,Okay,False,True
640,2005-06-24 00:00:00,E,Average,Bad,Average,Great,True,False
1621,2005-06-22 00:00:00,E,Average,Bad,Average,Great,True,False
4707,2005-06-23 00:00:00,B,Average,Okay,Low,Bad,False,False
1345,2005-06-18 00:00:00,D,Average,Great,Low,Great,False,True
5087,2005-06-02 00:00:00,C,Low,Bad,Average,Bad,False,True
2044,2005-06-11 00:00:00,E,Low,Intermediate,Average,Okay,False,False
6430,2005-06-24 00:00:00,A,Average,Great,Low,Intermediate,False,False
1979,2005-06-01 00:00:00,C,Low,Okay,Average,Great,False,False
1277,2005-06-29 00:00:00,E,Average,Intermediate,Average,Bad,True,False
3254,2005-06-06 00:00:00,E,Average,Intermediate,Average,Intermediate,True,True
7607,2005-06-07 00:00:00,B,Average,Okay,Average,Okay,True,True
731,2005-06-17 00:00:00,D,Low,Great,Average,Great,False,True
4852,2005-06-13 00:00:00,B,Low,Intermediate,Low,Okay,True,False
1499,2005-06-23 00:00:00,D,Average,Bad,Low,Intermediate,False,False
2861,2005-06-05 00:00:00,A,Low,Bad,Average,Great,False,False
8753,2005-06-06 00:00:00,A,Low,Bad,Average,Great,False,False
3895,2005-06-24 00:00:00,B,Average,Okay,Low,Okay,False,True
5507,2005-06-26 00:00:00,C,Low,Intermediate,Low,Bad,True,False
3671,2005-06-09 00:00:00,D,Low,Bad,Average,Bad,False,True
6077,2005-06-12 00:00:00,E,Low,Okay,Low,Bad,True,False
2735,2005-06-18 00:00:00,B,Average,Bad,Average,Great,True,False
5897,2005-06-23 00:00:00,A,Low,Great,Low,Intermediate,True,False
610,2005-06-25 00:00:00,B,Average,Okay,Average,Intermediate,True,False
2248,2005-06-22 00:00:00,C,Low,Bad,Average,Okay,False,False
3074,2005-06-02 00:00:00,E,Low,Bad,Average,Great,False,False
9136,2005-06-08 00:00:00,E,Average,Intermediate,Low,Intermediate,False,True
6592,2005-06-10 00:00:00,A,Average,Okay,Low,Bad,False,False
4277,2005-06-24 00:00:00,A,Average,Intermediate,Low,Bad,False,False
7332,2005-06-18 00:00:00,C,Low,Intermediate,Low,Okay,True,False
3872,2005-06-16 00:00:00,B,Low,Bad,Average,Bad,False,True
5020,2005-06-08 00:00:00,B,Average,Bad,Average,Bad,True,True
1787,2005-06-28 00:00:00,E,Average,Great,Low,Okay,False,False
2705,2005-06-23 00:00:00,D,Low,Okay,Average,Bad,False,False
6935,2005-06-07 00:00:00,D,Average,Great,Low,Bad,False,False
9799,2005-06-29 00:00:00,A,Low,Bad,Average,Bad,False,True
5230,2005-06-13 00:00:00,A,Average,Okay,Low,Great,False,False
984,2005-06-17 00:00:00,E,Low,Great,Low,Intermediate,True,False
4572,2005-06-16 00:00:00,D,Average,Bad,Average,Intermediate,True,False
2370,2005-06-24 00:00:00,D,Low,Bad,Average,Intermediate,False,False
4704,2005-06-22 00:00:00,B,Average,Okay,Low,Intermediate,False,False
8627,2005-06-29 00:00:00,E,Low,Bad,Average,Great,False,False
9627,2005-06-28 00:00:00,E,Low,Bad,Low,Great,True,False
3335,2005-06-12 00:00:00,C,Average,Intermediate,Average,Bad,True,False
3894,2005-06-23 00:00:00,B,Low,Okay,Low,Bad,True,False
6715,2005-06-14 00:00:00,D,Low,Great,Low,Great,True,True
4130,2005-06-22 00:00:00,E,Low,Intermediate,Low,Great,True,False
6531,2005-06-04 00:00:00,C,Low,Intermediate,Low,Bad,True,False
7358,2005-06-14 00:00:00,C,Low,Okay,Low,Intermediate,True,False
5842,2005-06-16 00:00:00,E,Average,Okay,Low,Great,False,False
6222,2005-06-04 00:00:00,E,Low,Great,Low,Okay,True,False
8628,2005-06-11 00:00:00,D,Low,Great,Average,Okay,False,False
1471,2005-06-26 00:00:00,E,Average,Okay,Average,Great,True,False
601,2005-06-24 00:00:00,E,Low,Okay,Low,Great,True,False
4814,2005-06-26 00:00:00,C,Average,Intermediate,Average,Bad,True,False
7967,2005-06-15 00:00:00,A,Low,Bad,Low,Great,True,False
5926,2005-06-09 00:00:00,C,Low,Intermediate,Average,Bad,False,False
9243,2005-06-27 00:00:00,E,Low,Okay,Low,Bad,True,False
6114,2005-06-04 00:00:00,C,Average,Great,Average,Great,True,True
7020,2005-06-08 00:00:00,B,Low,Bad,Average,Bad,False,True
9872,2005-06-14 00:00:00,A,Average,Intermediate,Low,Bad,False,False
8152,2005-06-15 00:00:00,D,Low,Intermediate,Average,Okay,False,False
2582,2005-06-09 00:00:00,D,Low,Okay,Average,Bad,False,False
4017,2005-06-02 00:00:00,D,Low,Great,Low,Okay,True,False
2376,2005-06-28 00:00:00,E,Low,Okay,Average,Bad,False,False
2534,2005-06-28 00:00:00,A,Average,Intermediate,Low,Bad,False,False
1898,2005-06-20 00:00:00,B,Low,Intermediate,Low,Okay,True,False
7806,2005-06-28 00:00:00,A,Low,Great,Low,Intermediate,True,False
2427,2005-06-07 00:00:00,A,Low,Bad,Low,Bad,True,True
1913,2005-06-24 00:00:00,D,Average,Okay,Average,Okay,True,True
5348,2005-06-13 00:00:00,E,Low,Okay,Average,Bad,False,False
5548,2005-06-22 00:00:00,E,Average,Intermediate,Average,Intermediate,True,True
9105,2005-06-06 00:00:00,B,Average,Great,Average,Great,True,True
2139,2005-06-07 00:00:00,B,Low,Okay,Average,Bad,False,False
7684,2005-06-18 00:00:00,D,Average,Okay,Average,Bad,True,False
4036,2005-06-21 00:00:00,C,Low,Okay,Low,Great,True,False
9199,2005-06-23 00:00:00,E,Average,Great,Average,Intermediate,True,False
1173,2005-06-20 00:00:00,C,Low,Okay,Low,Intermediate,True,False
3002,2005-06-03 00:00:00,C,Average,Bad,Average,Okay,True,False
9733,2005-06-14 00:00:00,D,Low,Okay,Average,Great,False,False
4478,2005-06-26 00:00:00,E,Low,Intermediate,Average,Great,False,False
3263,2005-06-08 00:00:00,A,Low,Intermediate,Average,Great,False,False
1891,2005-06-08 00:00:00,D,Average,Intermediate,Average,Intermediate,True,True
7369,2005-06-28 00:00:00,D,Average,Okay,Average,Okay,True,True
463,2005-06-02 00:00:00,D,Average,Great,Average,Bad,True,False
2592,2005-06-21 00:00:00,E,Average,Bad,Average,Okay,True,False
3001,2005-06-04 00:00:00,E,Average,Great,Low,Intermediate,False,False
195,2005-06-27 00:00:00,D,Average,Intermediate,Average,Intermediate,True,True
6864,2005-06-21 00:00:00,A,Low,Great,Average,Intermediate,False,False
6008,2005-06-26 00:00:00,A,Average,Great,Average,Great,True,True
7097,2005-06-07 00:00:00,E,Average,Okay,Low,Great,False,False
1287,2005-06-23 00:00:00,E,Low,Intermediate,Average,Great,False,False
2942,2005-06-13 00:00:00,D,Low,Intermediate,Low,Intermediate,True,True
2367,2005-06-03 00:00:00,C,Low,Okay,Low,Okay,True,True
8344,2005-06-02 00:00:00,A,Low,Great,Average,Intermediate,False,False
7853,2005-06-02 00:00:00,D,Low,Okay,Low,Great,True,False
4835,2005-06-04 00:00:00,A,Average,Great,Low,Bad,False,False
4006,2005-06-01 00:00:00,E,Low,Bad,Average,Okay,False,False
3974,2005-06-14 00:00:00,A,Average,Okay,Average,Intermediate,True,False
625,2005-06-14 00:00:00,B,Low,Great,Average,Great,False,True
6854,2005-06-01 00:00:00,E,Average,Great,Low,Intermediate,False,False
7674,2005-06-11 00:00:00,D,Average,Intermediate,Low,Intermediate,False,True
663,2005-06-08 00:00:00,A,Low,Okay,Average,Great,False,False
2653,2005-06-11 00:00:00,C,Low,Great,Average,Okay,False,False
2285,2005-06-20 00:00:00,E,Low,Intermediate,Average,Okay,False,False
7260,2005-06-01 00:00:00,C,Low,Bad,Average,Great,False,False
3288,2005-06-25 00:00:00,B,Low,Bad,Average,Bad,False,True
1632,2005-06-09 00:00:00,D,Average,Intermediate,Low,Okay,False,False
4508,2005-06-17 00:00:00,C,Average,Intermediate,Average,Intermediate,True,True
